"","screenName","text","retweetCount","favoriteCount","score","absolute_score","lon","lat"
"523","DaleDholc","RT @JAmy208: This was Fir St in the wee hours Tues morning. #Ventura #CaliforniaFires #davidpuuphotography https://t.co/QyZuiWZKYC",1,0,0,0,-85.6023643,44.3148443
"524","danachaparrita3","RT @BreakingNLive: How many RT‚Äôs for this man who saved a wild rabbit in the #CaliforniaFires.
HERO!
#SkirballFire https://t.co/nOd1lD77QJ",325,0,-1,1,-97.4849592,25.9222576
"529","DanBacher","RT @AndreaLeon: #FossilFuel company that is in part responsible for #ClimateChange and #CaliforniaFires will donate a tiny fraction of what‚Ä¶",4,0,0,0,-121.4943996,38.5815719
"530","danceswithkids","ICYMI let's just take a minute to note the similarities between these fires. https://t.co/DQRXZ1ofEf via @WIRED #CaliforniaFires",0,0,0,0,-122.2711137,37.8043637
"534","danhodina","Now is a great time to take 15 minutes and walk around your place and take a couple dozen photos of your house or v‚Ä¶ https://t.co/onCAqKx3rg",12,28,1,1,-119.4179324,36.778261
"537","DanielleEsplin1","RT @therealSperkin: #BREAKING The most recent info #CaliforniaFires 8pm PST #Update

#ThomasFire - 230k+ acres, 10% cont.
#CreekFire - 15,6‚Ä¶",9,0,-1,1,-118.2436849,34.0522342
"538","DanielleThys","RT @inhabitat: Wildfires in California now larger than NYC and Boston combined

https://t.co/3B7fQK8DGg

#CaliforniaFires #CaliforniaWildfi‚Ä¶",11,0,0,0,-122.2711137,37.8043637
"539","DanielRod_83","If you‚Äôre in Southern California please donate what you can go without. There are a lot of families who‚Äôve lost eve‚Ä¶ https://t.co/rNVJHsKOFS",1,12,-1,1,-118.2436849,34.0522342
"540","danncianca","RT @VCFD_PIO: #ThomasFire #CaliforniaFires Progression Map 12-12-17 https://t.co/7dcDaUctXV",41,0,0,0,-121.6555013,36.6777372
"541","Dannygirl78Db","Hoping Alabama voters do the right thing &amp; vote #DougJones Preparing my kids as I'm about to do a #volunteer deploy‚Ä¶ https://t.co/zFkmWzQdxP",0,0,1,1,-90.1994042,38.6270025
"542","Daukei","Ì†ΩÌ¥• Fire at a homeless encampment sparked Bel-Air blaze that destroyed homes, officials say Ì†ΩÌ∑£Ô∏è
#CaliforniaWildfires‚Ä¶ https://t.co/A3jCvR8RwG",0,0,0,0,-111.9260519,33.4941704
"544","DavidBarckhoff","RT @VCFD_PIO: #ThomasFire footprint (230,500 acres).Currently the 5th largest in #CaliforniaFires history. It grew 50K last night. https://‚Ä¶",92,0,0,0,-95.712891,37.09024
"545","davidbaron","RT @VCFD_PIO: #ThomasFire footprint (230,500 acres).Currently the 5th largest in #CaliforniaFires history. It grew 50K last night. https://‚Ä¶",92,0,0,0,-122.4194155,37.7749295
"546","DavidCaraccio","Watch this incredible, dangerous smoke plume created by massive California wildfires https://t.co/o4xVezNgVK‚Ä¶ https://t.co/puu87AcaQ4",6,9,-1,1,-121.4943996,38.5815719
"552","DavidOulton","I hope all my Los Angeles friends are keeping safe. We Albertans know how scary a wildfire is! 
#CAFires‚Ä¶ https://t.co/ALf7F2UtAA",3,4,0,0,-114.0708459,51.0486151
"555","DcDeplorable","RT @Ollyollyoxinfre: California's @JerryBrownGov  blames fires on #climatechange   for the #CaliforniaFires ! Ì†ΩÌ∏ÇÌ†æÌ¥£Ì†æÌ¥óÌ†ΩÌ∏ÅÌ†ΩÌ∏ÖÌ†ΩÌ∏ÜÌ†ΩÌ∏ÇÌ†ΩÌ∏ÜÌ†æÌ¥óÌ†ΩÌ∏ÇÌ†ΩÌ∏Ö
BRAINIAC RIGHT TH‚Ä¶",105,0,0,0,-87.6297982,41.8781136
"560","deborahblum","RT @VCFD_PIO: #ThomasFire #CaliforniaFires SANTA BARBARA HUMANE SOCIETY IS OPEN FOR SMALL ANIMAL SHELTERING
 https://t.co/68y7JRsvvb",44,0,1,1,-71.1097335,42.3736158
"563","debrafranke7","These fires have been tragic and unbelievable to hear about. Can‚Äôt even imagine. @FireCalifornia #CaliforniaFires‚Ä¶ https://t.co/ZC29vUSjOg",0,0,-2,2,-81.2452768,42.9849233
"566","Defendress81M","RT @sara8smiles: The Plan To Burn Up California 2 - Deborah Tavares 
#CaliforniaFires #Fires #CaliforniaWildFires 
#Agenda21 #Agenda2030 ht‚Ä¶",6,0,-1,1,-88.7878678,43.7844397
"567","Defendress81M","RT @sara8smiles: OPEN YOUR Ì†ΩÌ±ÅÔ∏èÌ†ΩÌ±ÅÔ∏è's! 
#DirectedEnergyWeapons 
#CaliforniaWildfires #CalFire #Californiawildfire #CaliforniaFires https://t.co‚Ä¶",39,0,0,0,-88.7878678,43.7844397
"571","Delibrythe","How and Why #CaliforniaFires Were #DEW Created https://t.co/EmqpggtfBs",2,2,0,0,-82.6883938,27.990984
"572","DEnaTruth","#CaliforniaFires prayers for all who live there. Stay safe",0,0,1,1,-97.5644707,35.5278582
"575","derektmuller","RT @VCFD_PIO: #ThomasFire footprint (230,500 acres).Currently the 5th largest in #CaliforniaFires history. It grew 50K last night. https://‚Ä¶",92,0,0,0,-91.5301683,41.6611277
"576","derinamania","Insurers recognize &amp; are acting on the reality of #climatechange: global economic losses from natural disasters was‚Ä¶ https://t.co/DjzKGQfiGm",0,0,-1,1,-74.0059728,40.7127753
"577","desidaisy_","It‚Äôs been getting more and more orange #CaliforniaFires https://t.co/XibdKgVGNC",0,0,0,0,-119.4179324,36.778261
"578","dettas61","RT @DineshDSouza: Isn‚Äôt God scorching your butt right about now? #CaliforniaFires https://t.co/2obCVLzAQW",934,0,0,0,-86.7816016,36.1626638
"579","devinrx","RT @ifuaskmee: UNBELIEVABLE!!! 
#TaxPlanIsAScam #GOPTaxScam #CaliforniaWildfires #CaliforniaFires #LAFire #Wildfires #CNNSOTU #PoliticsNati‚Ä¶",22,0,-1,1,-94.1718542,36.082156
"580","DevinSavageOfcl","Speaking of the CIA...how 'bout the #VegasShooting  #CaliforniaFires 

All just coincidence or conspiracy right, fo‚Ä¶ https://t.co/5r7jETUCzv",1,1,0,0,-80.0965305,26.2847555
"582","DGHomeTeam","RT @VCFD_PIO: #ThomasFire footprint (230,500 acres).Currently the 5th largest in #CaliforniaFires history. It grew 50K last night. https://‚Ä¶",92,0,0,0,-95.712891,37.09024
"584","dianalynntap","Praying for our dear friends &amp; families affected by the #CaliforniaWildfires #CaliforniaFires #CaliforniaBurning #California",0,0,0,0,-105.7820674,39.5500507
"585","DianaraGold","https://t.co/CGSheMkQf2 PLEASE PRAY EXTRA HARD for all of the people, as well as the animals effected by these horr‚Ä¶ https://t.co/MoCFtsVQmP",0,1,0,0,-95.712891,37.09024
"591","digitaljournal","#California wildfire torches forest, forces new evacuations
https://t.co/faawHmJuhx 
#CaliforniaFires",2,1,0,0,-79.3831843,43.653226
"594","DiNardo_Art","The 2011 Plot to Burn Up #California
https://t.co/FHjwx3xnmS
https://t.co/2ZrAK5ETBS
#RETWEET #CaliforniaWildfires‚Ä¶ https://t.co/zQ6I8X6HAn",0,1,-2,2,-74.0059728,40.7127753
"596","directconnect","The #ThomasFire in Southern California has destroyed 230,000 acres of land. Proceed with caution in the Southern‚Ä¶ https://t.co/gCixwRKvY7",6,2,0,0,-80.1247667,26.2378597
"599","DixonCCD","As the #ThomasFire continues to spread in #California for yet another day, we will continue to #PrayForCalifornia &amp;‚Ä¶ https://t.co/RpTOi3S1vC",0,3,0,0,-93.2922989,37.2089572
"600","DixonCCD","Wish we could say the #ThomasFire is out today, but #firefighters are still bravely battling on. We continue‚Ä¶ https://t.co/iOYYDlECoj",1,1,0,0,-93.2922989,37.2089572
"601","djy6155","RT @CalFireUpdates: Thank you firefighters! #CaliforniaFires #CaliforniaWildfires",9,0,1,1,-84.4041439,33.7096301
"604","DmitryTamoikin","#FiresInCalifornia! Time for STRATEGIC #MIGRATION: https://t.co/Hf2ib4CxV3 

#California #CaliforniaFires‚Ä¶ https://t.co/gZI4XCllOP",0,1,0,0,-123.110893,49.288973
"607","DocJuneau","RT @DineshDSouza: Isn‚Äôt God scorching your butt right about now? #CaliforniaFires https://t.co/2obCVLzAQW",934,0,0,0,-106.9253207,38.5458246
"609","dodgerfanalways","RT @VCFD_PIO: #ThomasFire #CaliforniaFires Today the goal is to go direct on the fire on the west side, use the 2016 Ray Fire scar to help‚Ä¶",66,0,-1,1,-119.2290316,34.274646
"610","dodgerfanalways","RT @VCFD_PIO: #ThomasFire #CaliforniaFires The red flag warning has again been extended to 8:00 PM Wednesday evening over the LA and Ventur‚Ä¶",48,0,-1,1,-119.2290316,34.274646
"617","donniedeporte","RT @llamas4MAGA: SOSÌ†ΩÌ¥•Ì†ΩÌ∞àÌ†ΩÌ∞©Ì†æÌ∂äÌ†ΩÌ∞ëÌ†ΩÌ∞ñÌ†ΩÌ∞ÆÌ†ΩÌ∞êÌ†ΩÌ∞≠Ì†ΩÌ∞£Ì†ΩÌ∞ìÌ†ΩÌ∞øÌ†ΩÌ∞áÌ†ΩÌ∞æÌ†ΩÌ∞¶Ì†æÌ∂ÜÌ†æÌ∂ÖÌ†ΩÌ∞¢Ì†æÌ∂â #CaliforniaFires #fires #wildfires #animals #pets #wildlife #horses #dogs #cats #rabbits #birds nee‚Ä¶",21,0,0,0,-116.8701738,33.9217216
"618","DoomsdaysCW","RT @DoomsdaysCW: 2013: #SanOnofre's Risky Business
https://t.co/GIsWs0bc9T
#NoNukes #California #CaliforniaFires",1,0,-1,1,-78.458708,38.253749
"619","DotProto","RT @VCFD_PIO: #ThomasFire footprint (230,500 acres).Currently the 5th largest in #CaliforniaFires history. It grew 50K last night. https://‚Ä¶",92,0,0,0,-117.8265049,33.6845673
"620","dougrrose","RT @VCFD_PIO: #ThomasFire #CaliforniaFires Today the goal is to go direct on the fire on the west side, use the 2016 Ray Fire scar to help‚Ä¶",66,0,-1,1,-96.7969879,32.7766642
"621","dougrrose","RT @VCFD_PIO: #ThomasFire #CaliforniaFires Progression Map 12-12-17 https://t.co/7dcDaUctXV",41,0,0,0,-96.7969879,32.7766642
"622","DowneyGina","How to help the displaced #wildfire #horses at #delmar. #sandiego #horses #californiafires #fires #lajolla #bonsall‚Ä¶ https://t.co/pIcAE7m284",0,0,-1,1,-111.9260519,33.4941704
"623","DowneyGina","Help the @HSVC_OJAI rescuing #wildfire animals. #fires #californiafires #ojai #horses #rabbits #cats #dogs #goats‚Ä¶ https://t.co/5jblhbywJv",12,4,0,0,-111.9260519,33.4941704
"624","DP_Colorado","Our hearts go out to those affected by the #Californiafires #tragic",0,2,-1,1,-104.990251,39.7392358
"633","DrDre81","RT @sara8smiles: Hello! Is anybody home? 
#Research #DirectedEnergyWeapons 
#CaliforniaFires #CaliforniaWildfires 
Found on FB. https://t.c‚Ä¶",65,0,0,0,-120.5773123,47.71575
"634","Dreamer261","RT @shishnfips: Ì†ΩÌ¥•#CALIFORNIAFIRES EMERGENCYÌ†ΩÌ¥• 

#MarcChing .@AHWFoundation ON THE GROUND RESCUING #ANIMALS CAUGHT UP IN THIS TRAGEDY

‚ù§Ô∏èTHAN‚Ä¶",40,0,0,0,-82.907123,40.4172871
"636","drinkinpretty","RT @VCFD_PIO: #ThomasFire footprint (230,500 acres).Currently the 5th largest in #CaliforniaFires history. It grew 50K last night. https://‚Ä¶",92,0,0,0,-119.1770516,34.1975048
"637","DripTorcher26","RT @VCFD_PIO: #ThomasFire #CaliforniaFires Today the goal is to go direct on the fire on the west side, use the 2016 Ray Fire scar to help‚Ä¶",66,0,-1,1,-121.8339472,48.0329979
"638","drivesavers","We're offering free data recovery to victims of the awful Southern California wildfires until January 12th. Call 80‚Ä¶ https://t.co/PEEQwGasxv",13,10,1,1,-122.5697032,38.1074198
"640","drninashapiro","This week's fires really took a toll on our air quality. What can you do to help yourself? Dr. Nina Shapiro, profes‚Ä¶ https://t.co/2KILBRzPzd",1,3,-1,1,-118.2436849,34.0522342
"641","drninashapiro","Going live on what this smoke is doing to our lungs. @CBSLA #CaliforniaFires @AmyJohnsonNews https://t.co/wRcPR2ErJr",0,1,-1,1,-118.2436849,34.0522342
"643","drrichswier","RT @DineshDSouza: Isn‚Äôt God scorching your butt right about now? #CaliforniaFires https://t.co/2obCVLzAQW",934,0,0,0,-82.5306527,27.3364347
"644","DrtCharlotte","Omg., the fire Ì†ΩÌ¥• is going to close my house area now Ì†ΩÌ∏± #sountherncalifornia #fire #CaliforniaFires https://t.co/gAItD5AwEZ",0,0,0,0,-118.2436849,34.0522342
"649","dunecat1","RT @shishnfips: Ì†ΩÌ¥•#CALIFORNIAFIRES EMERGENCYÌ†ΩÌ¥• 

#MarcChing .@AHWFoundation ON THE GROUND RESCUING #ANIMALS CAUGHT UP IN THIS TRAGEDY

‚ù§Ô∏èTHAN‚Ä¶",40,0,0,0,-69.4454689,45.253783
"650","DunnBAD","Dailymail, how cute, fails to mention Ice Core data, Co2¬≤ ppm analysis, or any other form of data sets‚Ä¶ https://t.co/jsdGCWnBf3",12,12,0,0,-95.712891,37.09024
"652","dvorlando","RT @Jewtastic: Pro-tip: Don't leave your lit Hanukkah Menorah outside in dry brush. Thanks! #CaliforniaFires #BlameTheJews",1,0,0,0,-81.3792365,28.5383355
"653","DVTonline1","Eighth Pole Pete's tribute to the heroes who saved horses in the #CaliforniaFires.
#horseracing #LilacFire
https://t.co/NfeQQ9KbR8",0,1,0,0,-114.06719,36.805531
"657","EastCoast911IA","CFPalerts: Why does a group based in the Carolinas send info on #CaliforniaFires ? Because our mission is to share‚Ä¶ https://t.co/fFzVJzNuzo",0,2,0,0,-81.1637245,33.836081
"658","ecoknowgrapher","RT @inhabitat: Wildfires in California now larger than NYC and Boston combined

https://t.co/3B7fQK8DGg

#CaliforniaFires #CaliforniaWildfi‚Ä¶",11,0,0,0,-118.2436849,34.0522342
"659","EcoSystemDown","California's Thomas Fire scorches area larger than New York City. #California #CaliforniaFires #wildfires‚Ä¶ https://t.co/9Dzp3ie8Pk",0,0,0,0,-99.9018131,41.4925374
"660","EcoSystemDown","Donald Trump and Rupert Murdoch Have Set Our Future on Fire. #climate #climatechange #ImpeachTrump #trumprussia‚Ä¶ https://t.co/fgdxUjg39n",4,1,1,1,-99.9018131,41.4925374
"662","eddiemaughon","RT @DineshDSouza: Isn‚Äôt God scorching your butt right about now? #CaliforniaFires https://t.co/2obCVLzAQW",934,0,0,0,-84.3879824,33.7489954
"664","Edgeair","RT @VCFD_PIO: #ThomasFire footprint (230,500 acres).Currently the 5th largest in #CaliforniaFires history. It grew 50K last night. https://‚Ä¶",92,0,0,0,-120.8384093,35.3072291
"665","Edgeair","RT @VCFD_PIO: #ThomasFire #CaliforniaFires #CaliforniaWildfires Fire Weather Update https://t.co/qcrxgXiAeN",22,0,0,0,-120.8384093,35.3072291
"668","EEN_Moms","RT @PSRenvironment: A2: More frequent/intense wildfires will expose people to smoke that contains PM &amp; toxic chemic‚Ä¶ https://t.co/NmUKqcOYOv",0,0,-2,2,-95.712891,37.09024
"671","eggbabeineminor","Pictures of the sky this morning in #slocounty #california. There aren't filters on these pictures, I just used a C‚Ä¶ https://t.co/kRTk9JcluT",0,1,0,0,-120.5907252,35.1185868
"672","eggbabeineminor","The moon over my house is now HOT PINK. Still no filters, just taken from my Canon Rebel and cropped.‚Ä¶ https://t.co/QRVNpybep8",0,0,1,1,-120.5907252,35.1185868
"680","electroza2018","We are thankful to @CAL_FIRE and the 700+ firefighters that have joined to help us in CA. As a #geoscientist I‚Äôve w‚Ä¶ https://t.co/JXof10N2QI",16,37,1,1,-121.2880059,38.7521235
"681","elenaperrone","#LASERS FROM THE SKY &amp; THE #CALIFORNIAfires... https://t.co/BoZRX7SZa7 via @YouTube",0,1,0,0,-119.4179324,36.778261
"685","ElSegundoBeach","From #ElSegundo #ManhattanBeach #HermosaBeach #RedondoBeach to #PalosVerdes and the entire #SouthBay the‚Ä¶ https://t.co/nhe4qrqC0t",5,6,0,0,-118.4164652,33.9191799
"686","Elusieum","Smoke and fires in California from @esascience Copernicus Sentinel satellite.
""The worst, known as the Thomas Fire,‚Ä¶ https://t.co/tiRMdnK0cD",0,1,-2,2,-81.2737336,43.0095971
"687","EmanuelWFludd","RT @rgaut999: Into the fiery belly of the beast at the #lilac fire #CaliforniaFires https://t.co/ahIEwB1OvO",391,0,1,1,-95.712891,37.09024
"688","eMapR_Lab","RT @RemotePixel: #CaliforniaFires evolution with #Sentinel-2 and #Landsat-8 https://t.co/tmK0Xd0a7r",10,0,0,0,-123.2620435,44.5645659
"689","EmBeesWeb","RT @VCFD_PIO: #ThomasFire footprint (230,500 acres).Currently the 5th largest in #CaliforniaFires history. It grew 50K last night. https://‚Ä¶",92,0,0,0,-119.1390642,34.3704884
"691","EmergPrepGal","RT @VCFD_PIO: #ThomasFire #CaliforniaFires SANTA BARBARA HUMANE SOCIETY IS OPEN FOR SMALL ANIMAL SHELTERING
 https://t.co/68y7JRsvvb",44,0,1,1,-90.0758041,29.9705746
"692","emmariaxo","Watching these videos of these California fires is crazy man. @beautyybird YOURE SNAPCHAT VIDEOS HAD ME Ì†ΩÌ∏® I hope ev‚Ä¶ https://t.co/hVAigGSjsR",0,0,0,0,-74.0059728,40.7127753
"693","emmastar960","RT @NickyHilton: Note to #CaliforniaFires residents https://t.co/DNgD5nYAqU",811,0,0,0,-80.8431267,35.2270869
"694","Emo_Luments","RT @ifuaskmee: NO Words From The White House. #California #CaliforniaFires #CaliforniaWildfires #CNNSOTU #PoliticsNation #AMJoy #MeetThePre‚Ä¶",52,0,0,0,-95.712891,37.09024
"697","End3rSn0w","RT @VCFD_PIO: #ThomasFire #CaliforniaFires #VenturaFire For more info visit the Vons on Harbor or Starbucks located at 607 E. Main St.",11,0,0,0,-80.1917902,25.7616798
"698","EndAllSuffering","#CaliforniaFires all you to do is have @JerryBrownGov ask me for WATER:
By #Gravity #Singularity technology. I CAN‚Ä¶ https://t.co/StMrgSA2Mk",0,0,0,0,-73.087749,41.6032207
"699","EndAllSuffering","#CaliforniaFires all you to do is have @JerryBrownGov ask me for WATER:
By #Gravity #Singularity technology. I CAN‚Ä¶ https://t.co/9V19fiUqjC",0,0,0,0,-73.087749,41.6032207
"700","EndAllSuffering","#CaliforniaFires all you to do is have #JerryBrownGov ask me for WATER:
By #Gravity #Singularity technology. I CAN‚Ä¶ https://t.co/CIHKesBvrA",0,0,0,0,-73.087749,41.6032207
"701","EndAllSuffering","#CaliforniaFires all you to do is have @JerryBrownGov ask me for WATER:
By #Gravity #Singularity technology. I CAN‚Ä¶ https://t.co/PrmBi3uLHg",0,0,0,0,-73.087749,41.6032207
"704","englejkp","RT @TrutherUfo: Compared to the Berkeley fire of 1923...notice the trees?!
#CaliforniaFires #DirectedEnergyWeapons https://t.co/eAQR5XoZH6",79,0,0,0,-95.3698028,29.7604267
"705","EntityJim1BJ","RT @DineshDSouza: Isn‚Äôt God scorching your butt right about now? #CaliforniaFires https://t.co/2obCVLzAQW",934,0,0,0,-95.712891,37.09024
"706","epctraveler","RT @WriterJennaF: The #CaliforniaFires are absolutely devastating and some of them are still growing. Did you know you can help the victims‚Ä¶",13,0,-1,1,-85.6680863,42.9633599
"708","Equitrekking","For folks looking to help horses and people affected by the #CaliforniaFires https://t.co/rfV3fn8I4m",0,0,0,0,-77.0324071,38.9311819
"709","EricKehela","Here is our #Earth #sun casting its light upon our #ocean during the #CaliforniaFires #CaliforniaWildfires‚Ä¶ https://t.co/1zf0TlNwu8",1,2,0,0,-75.0644495,41.069267
"710","EricTheRedPill","They caught a homeless arsonist today setting fires in Anaheim. Makes you wonder about #CaliforniaFires #wildfires‚Ä¶ https://t.co/smiXl7nX7A",1,0,1,1,-118.1900196,33.7528798
"711","erinkellyd","RT @news_BPR: Firefighters lose ground on largest of California fires

https://t.co/VdPrYHQ5rL

#avlnews #wncnews #CaliforniaFires #Califor‚Ä¶",2,0,-1,1,-95.712891,37.09024
"712","ErnestoBeltran","RT @VCFD_PIO: #ThomasFire #CaliforniaFires Today the goal is to go direct on the fire on the west side, use the 2016 Ray Fire scar to help‚Ä¶",66,0,-1,1,-118.2436849,34.0522342
"749","eskimojones22","@dodo y‚Äôall really didn‚Äôt need to dramatize this ish and church up the reality of what was going on here. #SLRhorses #CaliforniaFires",0,0,0,0,-87.6533404,41.9665404
"750","espo128","RT @BreakingNLive: How many RT‚Äôs for this man who saved a wild rabbit in the #CaliforniaFires.
HERO!
#SkirballFire https://t.co/nOd1lD77QJ",325,0,-1,1,-97.7430608,30.267153
"751","espo128","RT @TrutherUfo: Compared to the Berkeley fire of 1923...notice the trees?!
#CaliforniaFires #DirectedEnergyWeapons https://t.co/eAQR5XoZH6",79,0,0,0,-97.7430608,30.267153
"752","eternalsat","RT @TrutherUfo: Compared to the Berkeley fire of 1923...notice the trees?!
#CaliforniaFires #DirectedEnergyWeapons https://t.co/eAQR5XoZH6",79,0,0,0,-76.6412712,39.0457549
"753","EvaBarkoff","This is sad and pathetic beyond belief. And now what will this country, this Congress, this #POTUS do to help those‚Ä¶ https://t.co/IZd3JD55df",0,0,-2,2,-90.1528519,29.9840922
"754","EvanCarey1986","RT @VCFD_PIO: #ThomasFire #CaliforniaFires Today the goal is to go direct on the fire on the west side, use the 2016 Ray Fire scar to help‚Ä¶",66,0,-1,1,-119.4179324,36.778261
"755","EvanCarey1986","RT @VCFD_PIO: #ThomasFire #CaliforniaFires #VenturaFire For more info visit the Vons on Harbor or Starbucks located at 607 E. Main St.",11,0,0,0,-119.4179324,36.778261
"756","EvanCarey1986","RT @VCFD_PIO: #ThomasFire #CaliforniaFires Incident Update 12-12-17 7am https://t.co/u1VhM8rwMN",24,0,0,0,-119.4179324,36.778261
"757","EvanCarey1986","RT @VCFD_PIO: #ThomasFire footprint (230,500 acres).Currently the 5th largest in #CaliforniaFires history. It grew 50K last night. https://‚Ä¶",92,0,0,0,-119.4179324,36.778261
"758","EvieYbarra","RT @VCFD_PIO: #ThomasFire #CaliforniaFires Today the goal is to go direct on the fire on the west side, use the 2016 Ray Fire scar to help‚Ä¶",66,0,-1,1,-119.4179324,36.778261
"770","fanillaman","RT @VCFD_PIO: #ThomasFire #CaliforniaFires Today the goal is to go direct on the fire on the west side, use the 2016 Ray Fire scar to help‚Ä¶",66,0,-1,1,-79.3831843,43.653226
"771","FarTrvlnBoy","RT @VCFD_PIO: #ThomasFire footprint (230,500 acres).Currently the 5th largest in #CaliforniaFires history. It grew 50K last night. https://‚Ä¶",92,0,0,0,-119.4179324,36.778261
"772","FashionFever83","RT @sara8smiles: Hello! Is anybody home? 
#Research #DirectedEnergyWeapons 
#CaliforniaFires #CaliforniaWildfires 
Found on FB. https://t.c‚Ä¶",65,0,0,0,-122.8755949,42.3265152
"773","fayannaofficial","RT @Padres: Thank you to our courageous firefighters and first responders as they work tirelessly to keep us safe from the #CaliforniaFires‚Ä¶",79,0,4,4,-113.996586,46.8787176
"774","fb2ts","RT @inhabitat: Wildfires in California now larger than NYC and Boston combined

https://t.co/3B7fQK8DGg

#CaliforniaFires #CaliforniaWildfi‚Ä¶",11,0,0,0,-71.1097335,42.3736158
"775","fearless_eyez","RT @ifuaskmee: NO Words From The White House. #California #CaliforniaFires #CaliforniaWildfires #CNNSOTU #PoliticsNation #AMJoy #MeetThePre‚Ä¶",52,0,0,0,-121.8863286,37.3382082
"776","femaregion9","RT @VCFD_PIO: #ThomasFire #CaliforniaFires SANTA BARBARA HUMANE SOCIETY IS OPEN FOR SMALL ANIMAL SHELTERING
 https://t.co/68y7JRsvvb",44,0,1,1,-122.2913078,37.8271784
"785","filmdaily16","RT @therealSperkin: #BREAKING The most recent info #CaliforniaFires 8pm PST #Update

#ThomasFire - 230k+ acres, 10% cont.
#CreekFire - 15,6‚Ä¶",9,0,-1,1,-123.1196658,49.2800355
"788","FirebrandCentra","RT @Truthdig: When will humans learn? Nothing is more powerful than the natural world. #CaliforniaFires #MotherNature https://t.co/KxYMQZXa‚Ä¶",29,0,1,1,-95.712891,37.09024
"789","FireNews","RT @CFPalerts: Why does a group based in the Carolinas send info on #CaliforniaFires ? Because our mission is to share breaking news of int‚Ä¶",2,0,-1,1,-79.0192997,35.7595731
"792","FlatEarthNiggas","RT @TrutherUfo: ‚ÄúWild fires‚Äù...
#CaliforniaFires #DirectedEnergyWeapons https://t.co/VjGIHhencV",75,0,-1,1,-119.4179324,36.778261
"793","FlexAttackInc","#ThomasFire is a MONSTERÌ†ΩÌ±πÌ†ΩÌ¥• and it's Hungry!!! Largest in VCN &amp; maybe State History!
Ì†ΩÌ¥•Ì†ΩÌ¥•Ì†ΩÌ¥•Ì†ΩÌ¥•Ì†ΩÌ¥•Ì†ΩÌ¥•Ì†ΩÌ¥•Ì†ΩÌ¥•Ì†ΩÌ¥•Ì†ΩÌ¥•Ì†ΩÌ¥•Ì†ΩÌ¥•
#SoCalFires‚Ä¶ https://t.co/b2wRDJbara",0,0,0,0,-116.419389,34.9592083
"794","FlexAttackInc","#RedFlagWarning #SoCalFires #Wildfires #CaliforniaFires 
National Weather Alert just in for Ventura County LA Count‚Ä¶ https://t.co/TWAATQ9Tme",0,1,0,0,-116.419389,34.9592083
"796","Flournoy_","Read about @TheLAKitchen‚Äôs incredible efforts during these #CaliforniaFires.  https://t.co/mjmxcajHZx",0,0,1,1,-118.2436849,34.0522342
"797","floydlarry39","RT @DineshDSouza: Isn‚Äôt God scorching your butt right about now? #CaliforniaFires https://t.co/2obCVLzAQW",934,0,0,0,-86.5804473,35.5174913
"803","forbiddenergy","RT @TrutherUfo: ‚ÄúWild fires‚Äù...
#CaliforniaFires #DirectedEnergyWeapons https://t.co/VjGIHhencV",75,0,-1,1,-87.335943,41.542957
"806","FourStatesNews","RT TxkGazette ""As the California wildfire quickly expands, firefighters protect residential neighborhoods‚Ä¶ https://t.co/Bm7j9reBZV",0,0,1,1,-95.7087516,33.5721098
"807","FoxHatesWomen","Omg this must explain the #CaliforniaWildfires @FoxNews @lindseyvonn #FoxHatesWomen #FoxNewsIsFakeNews #LindseyVonn‚Ä¶ https://t.co/uXHbt1qQ64",0,1,0,0,-74.0059728,40.7127753
"808","foxybubba18","RT @DineshDSouza: Isn‚Äôt God scorching your butt right about now? #CaliforniaFires https://t.co/2obCVLzAQW",934,0,0,0,-74.4056612,40.0583238
"810","francineorr","RT @VCFD_PIO: #ThomasFire footprint (230,500 acres).Currently the 5th largest in #CaliforniaFires history. It grew 50K last night. https://‚Ä¶",92,0,0,0,-118.2436849,34.0522342
"812","frank_scotto","Our thoughts and prayers go out to those affected by the wildfires. Follow the link to find out ways you can help!‚Ä¶ https://t.co/zJ1mHpIrEr",0,1,0,0,-118.3406288,33.8358492
"817","Freedom4Horses","Good news on the wild rabbit that was rescued from the California wildfires! She is recovering at a wildlife rehab!‚Ä¶ https://t.co/bH8u9H5s4g",25,35,0,0,-95.712891,37.09024
"818","FreedomWorldMag","RT @sara8smiles: Hello! Is anybody home? 
#Research #DirectedEnergyWeapons 
#CaliforniaFires #CaliforniaWildfires 
Found on FB. https://t.c‚Ä¶",65,0,0,0,-95.5839645,29.9421008
"819","fREEXband","9 separate &amp; unrelated fires don‚Äôt just spontaneously start by themselves. Also, the news purposefully avoids any d‚Ä¶ https://t.co/MBz9samErH",1,1,0,0,-122.1341321,38.0193657
"820","FresnoBee","#Fresno firefighters continue fight against #ThomasFire, one of state‚Äôs largest #CaliforniaFires https://t.co/eATyjRDjYq",0,3,0,0,-119.7725868,36.7468422
"821","FresnoBee","Dramatic, close-up footage of Southern #Californiawildfire #CaliforniaFires https://t.co/4v4fA57Kgy",1,2,0,0,-119.7725868,36.7468422
"826","friscofreakout","RT @markhertsgaard: #CaliforniaFires show that Donald Trump and Rupert Murdoch Have Set Our Future on Fire via @thenation https://t.co/A2aT‚Ä¶",3,0,1,1,-122.4194155,37.7749295
